Feature,Subgroup Range,AUC (Advanced Fibrosis >1),AUC (Significant Fibrosis >2),Spearman Corr (Advanced Fibrosis >1),Spearman Corr (Significant Fibrosis >2),Max AUC
CAP,"NASH, Cirrhosis",0.7528428093645485,0.7291997880233174,-0.38567303517242485,-0.392778976283938,0.7528428093645485
Spleen (HU),"None, NAFL, Probable NASH",0.538558786346397,0.7526881720430108,-0.04183376583142561,-0.13294032902166728,0.7526881720430108
VFA (Area),"None, NAFL, Probable NASH",0.6662452591656132,0.7526881720430108,0.18036525268303172,0.13294032902166728,0.7526881720430108
FIB-4_plus_Liver/Spleen HU,"NAFL, Probable NASH, NASH, Cirrhosis",0.7224231464737794,0.7526358475263586,0.3794597753890243,0.39410808655796803,0.7526358475263586
Alb,"Others, None, NAFL",0.5269360269360269,0.7523364485981308,-0.025848136543095084,-0.0839128989162955,0.7523364485981308
SFI,Probable NASH,0.5194444444444444,0.751937984496124,-0.02778959559485264,-0.2155380468116911,0.751937984496124
Spleen_Vl_Nor_BSA,Probable NASH,0.5555555555555556,0.751937984496124,0.07939884455672183,0.2155380468116911,0.751937984496124
LSM,"NASH, Cirrhosis",0.7337792642140467,0.7509273979862214,0.35659135947306464,0.43000971265848487,0.7509273979862214
FIB-4,"Others, None, NAFL, Probable NASH",0.672514619883041,0.75,0.1965389578359628,0.13775097846589401,0.75
Age,"NAFL, Probable NASH",0.6829855537720705,0.75,0.21732731365043187,0.14569314623997848,0.75
FIB-4_plus_Liver/Spleen HU,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.7159344750558451,0.749597423510467,0.3606299949864047,0.37497885333858466,0.749597423510467
FIB-4_minus_Liver/Spleen HU,"Others, None, NAFL, Probable NASH",0.6861598440545809,0.7483333333333333,0.21208441212807286,0.13683263860945474,0.7483333333333333
Age,NASH,0.7477116704805492,0.7077702702702703,0.41625034431783414,0.35191867108697683,0.7477116704805492
PLT,"Others, None, NAFL",0.5044893378226711,0.7476635514018691,-0.0042991967378863145,0.08219022424116296,0.7476635514018691
VFA (Volume),"Others, None, NAFL",0.5544332210998877,0.7476635514018691,-0.05211807563388831,-0.0821749541251249,0.7476635514018691
BMI_C,"Others, None, NAFL",0.5606060606060607,0.7476635514018691,-0.06337807171544613,-0.08975075257337559,0.7476635514018691
FIB-4,"NAFL, Probable NASH, NASH, Cirrhosis",0.7234403254972874,0.7476344958096782,0.38119510972769366,0.3863060538117697,0.7476344958096782
Liver (HU),"NASH, Cirrhosis",0.7224080267558528,0.7466878643349232,-0.33853770575785563,-0.4218613407898538,0.7466878643349232
FIB-4_plus_Liver/Spleen HU,"Others, None, NAFL, Probable NASH",0.6491228070175438,0.7466666666666666,0.169889607620917,0.13591429875301544,0.7466666666666666
LSM_C,"NASH, Cirrhosis",0.7066889632107023,0.746422893481717,0.33515067404191173,0.44892027147839386,0.746422893481717
SFI,"Others, Probable NASH",0.5448275862068966,0.7463768115942029,-0.06274996611874047,-0.19425083155413397,0.7463768115942029
Weight,"NASH, Cirrhosis",0.7461538461538462,0.6772655007949125,-0.37473843378047633,-0.3031874267197405,0.7461538461538462
SMA (Area),NASH,0.7459954233409611,0.6993243243243243,-0.41304930588406963,-0.33735405640406263,0.7459954233409611
PLT,"NAFL, Probable NASH, NASH, Cirrhosis",0.7008928571428572,0.7453365774533658,-0.3427393046390032,-0.38273336588182233,0.7453365774533658
SMA (Attenuation),NAFL,0.7452830188679245,,-0.21707910677962922,,0.7452830188679245
Age,"None, NAFL, Probable NASH",0.6779393173198482,0.7446236559139785,0.19311676006634973,0.1287403630162249,0.7446236559139785
SBP,Probable NASH,0.6041666666666666,0.7441860465116279,0.14900613949039887,0.209093168750814,0.7441860465116279
FIB-4_minus_Liver/Spleen HU,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.7283134772896501,0.7438463308028525,0.38130404211278046,0.36633878759345595,0.7438463308028525
VFA (Attenuation),NASH,0.7437070938215103,0.6204954954954955,0.4092069867595666,0.20393719793917914,0.7437070938215103
Spleen (HU),"None, NAFL",0.7435064935064934,,0.1827782893905543,,0.7435064935064934
PLT,"Others, None, NAFL, Probable NASH",0.5916179337231969,0.7424999999999999,-0.10438519667615896,-0.13362942645778214,0.7424999999999999
T.bil,"Others, None",0.5130434782608696,0.74,0.013466272587556163,0.11552774822013184,0.74
TFI,"NASH, Cirrhosis",0.7397993311036789,0.7133015368309485,-0.3650098271103496,-0.3647673247431067,0.7397993311036789
LSM_minus_Liver/Spleen HU,"Probable NASH, NASH",0.7387005649717514,0.7337962962962963,0.4112689137461588,0.35179552861199603,0.7387005649717514
PLT,"Others, Probable NASH, NASH, Cirrhosis",0.7260802469135802,0.7381646655231561,-0.391595142509272,-0.3912900288029975,0.7381646655231561
VFA (Area),"NASH, Cirrhosis",0.7377926421404682,0.6921038685744569,-0.3619553515696773,-0.32851715582453705,0.7377926421404682
FIB-4,"Probable NASH, NASH, Cirrhosis",0.7303954802259887,0.7368055555555555,0.3962128083922817,0.40237563827172157,0.7368055555555555
고혈압유무,"None, NAFL, Probable NASH",0.5856510745891277,0.736559139784946,0.13295929094742168,0.17807126217159958,0.736559139784946
FIB-4_C,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.7161206254653759,0.7360248447204969,0.3926440899340508,0.3857335265445544,0.7360248447204969
PLT,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.6880584512285928,0.7355647573038877,-0.31408495743275655,-0.3539088447797551,0.7355647573038877
AST,"Others, NAFL",0.6259259259259259,0.7349397590361446,0.13498829360529713,0.08831299903912612,0.7349397590361446
SFA (Volume),"Others, NAFL",0.5081481481481481,0.7349397590361446,-0.008730777429619493,-0.08827499043007529,0.7349397590361446
FIB-4,"Others, NAFL, Probable NASH",0.6581318160265529,0.7341269841269842,0.1935163519713018,0.14006410778156145,0.7341269841269842
LSM_C,"Probable NASH, NASH",0.7312853107344633,0.7340277777777778,0.4116124133658215,0.363737495843616,0.7340277777777778
PLT,"Others, NASH, Cirrhosis",0.7333333333333334,0.7141330891330891,-0.39451424053207396,-0.3692209631922011,0.7333333333333334
FIB-4_C,"Others, None, NAFL, Probable NASH",0.7050682261208576,0.7333333333333333,0.26050243869481526,0.14335806961057468,0.7333333333333333
SFA (Volume),"NASH, Cirrhosis",0.7324414715719063,0.6974032856385798,-0.35381008346121756,-0.3375796980541794,0.7324414715719063
FIB-4_plus_Liver/Spleen HU,"Others, NAFL, Probable NASH",0.6386913229018492,0.7321428571428572,0.16972573598682392,0.13887712381731093,0.7321428571428572
FIB-4_minus_Liver/Spleen HU,"Others, NAFL, Probable NASH",0.6633475580844002,0.7321428571428572,0.1998992001622593,0.13887712381731093,0.7321428571428572
PLT,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.693230277185501,0.7317902955939766,-0.3257763103867952,-0.3487567946817942,0.7317902955939766
FIB-4_plus_Liver/Spleen HU,"NASH, Cirrhosis",0.7317725752508362,0.7127715951245363,0.35279192494766015,0.3638610705201425,0.7317725752508362
VFI,"NASH, Cirrhosis",0.7317725752508362,0.7164811870694224,-0.35279192494766015,-0.3702048500808921,0.7317725752508362
LSM,"Others, Probable NASH, NASH",0.7314232471465176,0.6976078167115903,0.39258377162795177,0.27872824737845797,0.7314232471465176
FIB-4_minus_Liver/Spleen HU,"NAFL, Probable NASH, NASH, Cirrhosis",0.7131555153707052,0.7311435523114355,0.3636489514144816,0.36058043232430464,0.7311435523114355
Weight,NASH,0.7305491990846682,0.6677927927927927,-0.3871955632740229,-0.2840474034362634,0.7305491990846682
Liver/Spleen HU,"Probable NASH, NASH, Cirrhosis",0.7016949152542373,0.7300925925925925,0.34685623490937856,0.39096909525131107,0.7300925925925925
LSM_minus_Liver/Spleen HU,"Others, Probable NASH, NASH",0.7297926857675285,0.693733153638814,0.3892374006416353,0.2728561925558692,0.7297926857675285
FIB-4_C,"NAFL, Probable NASH, NASH, Cirrhosis",0.7105560578661845,0.7292511489591783,0.38721589444564186,0.3855063734071058,0.7292511489591783
T.bil,Probable NASH,0.6430555555555555,0.7286821705426356,0.20528932245603435,0.19644344583390783,0.7286821705426356
당뇨병/당뇨병 전단계 유무,"None, NAFL, Probable NASH",0.645385587863464,0.7284946236559139,0.21369038554941056,0.162857529344351,0.7284946236559139
SMA (Area),"NASH, Cirrhosis",0.728428093645485,0.663487016428193,-0.3477011323798728,-0.2795794277844681,0.728428093645485
고혈압유무,"NAFL, Probable NASH",0.5774478330658106,0.7283333333333333,0.12746453804243413,0.18439580145492168,0.7283333333333333
SMA (Attenuation),"None, NAFL",0.7272727272727273,,-0.17059307009785069,,0.7272727272727273
CAP,NAFL,0.7264150943396226,,0.201901222017901,,0.7264150943396226
SFA (Volume),"Others, NAFL, Probable NASH",0.5064011379800853,0.7261904761904762,0.007833495507084181,-0.13531617192455936,0.7261904761904762
T.chol,"NASH, Cirrhosis",0.7247491638795986,0.629570747217806,-0.3421449488589846,-0.22160745445089336,0.7247491638795986
SFA (Area),"Others, Probable NASH",0.5977011494252874,0.7246376811594203,-0.13676274666904975,-0.17711105229935745,0.7246376811594203
LSM_plus_Liver/Spleen HU,"Others, Probable NASH, NASH",0.7244351269508502,0.6920485175202157,0.38016242830026925,0.2704835300119051,0.7244351269508502
PLT,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6825647980711272,0.7242100145843462,-0.30107785289816236,-0.32549980862657707,0.7242100145843462
Waist to Height,"None, NAFL",0.724025974025974,,0.16815602623930997,,0.724025974025974
LSM_plus_Liver/Spleen HU,"Others, NASH, Cirrhosis",0.7234920634920635,0.7103174603174603,0.37785622811780706,0.3626239448394142,0.7234920634920635
Waist,NASH,0.7231121281464531,0.6903153153153154,-0.3746261146390399,-0.3221064154366474,0.7231121281464531
Spleen (HU),NAFL,0.7216981132075473,,0.1962061157431264,,0.7216981132075473
SFA (Area),Probable NASH,0.5638888888888889,0.7209302325581395,-0.09130867124023011,-0.18901028720409835,0.7209302325581395
LSM_C,"Others, Probable NASH, NASH",0.7202422548334498,0.6994609164420486,0.3849433278079826,0.289871465324187,0.7202422548334498
SFI,"Others, None",0.5608695652173913,0.72,-0.06271451481031307,-0.1056845815113575,0.72
SFA (Volume),"NAFL, Probable NASH",0.5529695024077046,0.72,0.06288669656692202,-0.12816138016780187,0.72
Weight,"Others, None",0.6086956521739131,0.72,-0.11202569389117503,0.105718072178378,0.72
AST,"Others, None",0.5739130434782609,0.72,0.07617402295083728,0.10571328584799962,0.72
DBP,NAFL,0.7193396226415094,,0.19431098078476167,,0.7193396226415094
FIB-4,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6975587703435804,0.7182304326689354,0.32579428802057325,0.3168082092493168,0.7182304326689354
LSM_minus_Liver/Spleen HU,"NASH, Cirrhosis",0.6949832775919733,0.7180710121886592,0.29679320670199977,0.37292361274978486,0.7180710121886592
LSM,"Others, NASH, Cirrhosis",0.7177777777777777,0.7051282051282052,0.36904716864335635,0.35449520521481465,0.7177777777777777
VFA (Volume),"Probable NASH, NASH, Cirrhosis",0.6811299435028249,0.7171296296296296,-0.31149050115391247,-0.3689426673498287,0.7171296296296296
SMA (Attenuation),"NAFL, Probable NASH",0.71669341894061,0.6366666666666667,-0.2572637586828628,-0.07961540283151328,0.71669341894061
VFA (Area),"NAFL, Probable NASH",0.6195826645264848,0.7166666666666667,0.1419714816435058,0.12621954107435032,0.7166666666666667
FIB-4_C,"Others, NAFL, Probable NASH",0.6920341394025604,0.7162698412698414,0.2580334483903192,0.1420595722862257,0.7162698412698414
PT INR,"NASH, Cirrhosis",0.7160535117056857,0.6947535771065183,0.32928881220502015,0.3334774276936038,0.7160535117056857
VFA (Attenuation),"Probable NASH, NASH",0.7153954802259888,0.6263888888888889,0.3711154399188712,0.19017857289321766,0.7153954802259888
Alb,"None, NAFL",0.7142857142857143,,0.1612551092923049,,0.7142857142857143
당뇨병/당뇨병 전단계 유무,"NAFL, Probable NASH",0.6292134831460674,0.7133333333333333,0.19810213034650798,0.1604876573331674,0.7133333333333333
FIB-4_C,"Others, None, NAFL",0.7132435465768798,0.6682242990654206,0.22963043273417413,0.06277624167729626,0.7132435465768798
ALT,"Others, Cirrhosis",0.7130681818181818,0.698489010989011,-0.36277238458037,-0.3436619481412185,0.7130681818181818
Waist,"NASH, Cirrhosis",0.7130434782608696,0.6587175410704823,-0.3242834865680512,-0.2714231397777899,0.7130434782608696
FIB-4_C,"Probable NASH, NASH, Cirrhosis",0.6977401129943502,0.712962962962963,0.3616338239624028,0.3848252694367647,0.712962962962963
FIB-4_minus_Liver/Spleen HU,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.7011000602772754,0.7127856101118133,0.33163423139851644,0.30890388324443296,0.7127856101118133
LSM_C,"Others, NASH, Cirrhosis",0.7115873015873015,0.7127594627594628,0.37883723103384404,0.38847994926463414,0.7127594627594628
FIB-4_plus_Liver/Spleen HU,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6844484629294756,0.7119105493437043,0.30417407211074116,0.30763354513650526,0.7119105493437043
ALT,"Others, NASH, Cirrhosis",0.7107936507936508,0.6941391941391941,-0.3564159525538349,-0.33475687167216694,0.7107936507936508
TG,"Others, None, NAFL",0.6453423120089787,0.7102803738317757,-0.13967789807653685,0.0700305285009749,0.7102803738317757
SFA (Volume),"Others, None, NAFL",0.5252525252525253,0.7102803738317757,0.024178488696133756,-0.0697711874647287,0.7102803738317757
ALT,"NASH, Cirrhosis",0.7100334448160535,0.6881293057763647,-0.3197397848072532,-0.3217585006930453,0.7100334448160535
T.bil,"Others, None, NAFL, Probable NASH",0.5239766081871344,0.7091666666666666,0.027392534349013047,0.11557632592248238,0.7091666666666666
FIB-4_plus_Liver/Spleen HU,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.6825692963752665,0.7087562744004462,0.3077928185945512,0.3140894746784185,0.7087562744004462
FIB-4,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.6884328358208954,0.7084216397099833,0.31767813539612805,0.3135859916840102,0.7084216397099833
SFI,"NASH, Cirrhosis",0.708361204013378,0.6671966083730789,-0.31715637697314897,-0.28592320734521776,0.708361204013378
VFA (Volume),NASH,0.7082379862700229,0.6801801801801802,-0.34965104032977057,-0.30495281934830526,0.7082379862700229
Waist,"Others, Cirrhosis",0.6661931818181818,0.7074175824175823,0.2829247075548863,0.35907287675362404,0.7074175824175823
SMA (Attenuation),"None, NAFL, Probable NASH",0.7073324905183312,0.6344086021505376,-0.22494221627389507,-0.07071294096897195,0.7073324905183312
SMI,NASH,0.7070938215102974,0.6621621621621622,-0.34772988076751904,-0.27445753741347473,0.7070938215102974
Liver/Spleen HU,NASH,0.7070938215102974,0.6497747747747747,0.34772988076751904,0.2534920310832788,0.7070938215102974
Waist to Height,"None, NAFL, Probable NASH",0.706700379266751,0.60752688172043,0.22425641683403566,0.056570352775177565,0.706700379266751
Spleen_Vl_Nor_WH,"NAFL, Probable NASH",0.57223113964687,0.7066666666666667,-0.08575458622762093,0.1203940237939957,0.7066666666666667
SMA (Attenuation),"Others, NAFL, Probable NASH",0.7064959696538644,0.5218253968253967,-0.25270276246927115,-0.013056823606755728,0.7064959696538644
SFI,"Others, NAFL, Probable NASH",0.5201517306780465,0.7063492063492063,0.0246610043741539,-0.12344633228205416,0.7063492063492063
LSM_minus_Liver/Spleen HU,"Others, NASH, Cirrhosis",0.7063492063492063,0.688949938949939,0.3488729378928617,0.3257826151750325,0.7063492063492063
FIB-4_minus_Liver/Spleen HU,"None, NAFL, Probable NASH, NASH",0.6907522624434389,0.7062341844950539,0.29558319647308456,0.2505499909962555,0.7062341844950539
Spleen (HU),"Others, Probable NASH",0.7057471264367816,0.5942028985507246,-0.28800625475011654,-0.07427237677069828,0.7057471264367816
ALT,"Others, NASH",0.7049095607235143,0.7025396825396826,-0.3548793842584138,-0.3164670275824096,0.7049095607235143
Liver (PDFF),NASH,0.7048054919908466,0.5844594594594594,-0.3438875616430161,-0.14294663406951807,0.7048054919908466
SMA (Area),"Others, Cirrhosis",0.6448863636363636,0.7046703296703297,0.24665230915041367,0.3543169446111919,0.7046703296703297
FIB-4_C,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6898734177215189,0.7045697617890132,0.33796557198641003,0.3205410792423923,0.7045697617890132
FIB-4_C,"None, NAFL",0.7045454545454546,,0.18635545485571417,,0.7045454545454546
Age,"Others, Probable NASH",0.7040229885057473,0.5579710144927535,0.2856963839634392,0.045722656398161116,0.7040229885057473
HDL,"Others, Cirrhosis",0.6384943181818181,0.7039835164835164,-0.2375060575892351,-0.3557272775637074,0.7039835164835164
T.bil,"NAFL, Probable NASH",0.5321027287319422,0.7033333333333334,0.03826061080788288,0.11891048117028033,0.7033333333333334
Liver/Spleen Volume,"NASH, Cirrhosis",0.703010033444816,0.6301006889242183,-0.30901110886468935,-0.22248541173772096,0.703010033444816
SMA (Attenuation),"Others, None, NAFL, Probable NASH",0.7029239766081872,0.5233333333333333,-0.23118311311552234,-0.012856757990150108,0.7029239766081872
Age,"Others, NAFL, Probable NASH",0.70199146514936,0.5902777777777778,0.24727507329702383,0.05402629162046165,0.70199146514936
ALT,NASH,0.7019450800915332,0.6987612612612613,-0.33913847004185516,-0.33645446030628906,0.7019450800915332
Spleen (Volume),"Others, Cirrhosis",0.59375,0.7019230769230769,0.15959855297967943,0.3495610124687598,0.7019230769230769
T.bil,"None, NAFL, Probable NASH",0.5259165613147915,0.7016129032258064,0.028218014553343003,0.10644754001761128,0.7016129032258064
T.bil,"Others, NAFL, Probable NASH",0.5225225225225225,0.7013888888888888,0.02764335209106025,0.12083316735382182,0.7013888888888888
FIB-4_minus_Liver/Spleen HU,"Probable NASH, NASH, Cirrhosis",0.6935593220338984,0.700925925925926,0.33286539518194147,0.3414096324729759,0.700925925925926
TG,NAFL,0.7004716981132075,,-0.1779054008165005,,0.7004716981132075
SFA (Attenuation),"Others, Cirrhosis",0.7002840909090908,0.6634615384615385,0.3409605450020424,0.2829779624747103,0.7002840909090908
PLT,"Others, None",0.5826086956521739,0.7,-0.08512603838099606,0.09609211169603954,0.7
FIB-4_C,"Others, None",0.7,0.58,0.22483204964917827,0.041931393468876726,0.7
CAP,"Others, None",0.6499999999999999,0.7,-0.15498541162218998,-0.09634976102986424,0.7
SMA (Area),"Others, None",0.6652173913043478,0.7,-0.17022511162799261,0.09607689228305229,0.7
FIB-4,"None, NAFL, Probable NASH, NASH",0.6743495475113122,0.6981826547043939,0.2701661091559031,0.2407683404832952,0.6981826547043939
FIB-4_C,NAFL,0.6981132075471699,,0.2072689517890169,,0.6981132075471699
Age,"Others, None, NAFL, Probable NASH",0.6980506822612086,0.5908333333333333,0.22569736177133728,0.05006420591461034,0.6980506822612086
VFA (Area),NASH,0.6979405034324944,0.6565315315315315,-0.33236060426950714,-0.2649277618088402,0.6979405034324944
